SpecID,PassNonPass,IOCOrder,BLFamilyLatin,BLFamilyEnglish,BLFamSequID,Taxo,Scientific,English,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-5Cat,Diet-Source,Diet-Certainty,Diet-EnteredBy,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,PelagicSpecialist,ForStrat-Source,ForStrat-SpecLevel,ForStrat-EnteredBy,Nocturnal,BodyMass-Value,BodyMass-Source,BodyMass-SpecLevel,BodyMass-Comment,Record-Comment
1	Christian	0	30.15	GenAvg	0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12663,Passeriformes,Passeriformes,Emberizidae,"Buntings, American sparrows and allies",192,BL3,Paroaria_capitata,Yellow-billed Cardinal,60,0,0,0,0,0,20,0,0,20,Invertebrate,Other,D1,NA,0,0,0,80,20,0,0,0,Ref_33,1,Christian,0,22.3,Dunning08,1,NA,NA
12667,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Vermivora_bachmanii,Bachman's Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Other,B,Jennifer,0,0,0,20,40,40,0,0,Ref_29,1,Jessica,0,8.6,GenAvg,0,NA,NA
12668,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Vermivora_pinus,Blue-winged Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,50,50,0,0,0,Ref_29,1,Jessica,0,8.9,Dunning08,1,NA,NA
12669,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Vermivora_chrysoptera,Golden-winged Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,50,50,0,0,0,Ref_29,1,Jessica,0,8.74,Dunning08,1,NA,NA
12670,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Vermivora_peregrina,Tennessee Warbler,70,0,0,0,0,0,20,10,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,30,40,30,0,0,Ref_29,1,Jessica,0,8.9,Dunning08,1,NA,NA
12671,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Vermivora_celata,Orange-crowned Warbler,70,0,0,0,0,0,20,10,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,50,50,0,0,0,Ref_29,1,Jessica,0,9.19,Dunning08,1,NA,NA
12672,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Vermivora_ruficapilla,Nashville Warbler,80,0,0,0,0,0,10,10,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,40,40,20,0,0,Ref_29,1,Jessica,0,8.09,Dunning08,1,NA,NA
12675,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Vermivora_virginiae,Virginia's Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,60,40,0,0,0,Ref_29,1,Jessica,0,8.2,Dunning08,1,NA,NA
12676,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Vermivora_crissalis,Colima Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,100,0,0,0,0,Ref_29,1,Jessica,0,9.3,Dunning08,1,NA,NA
12677,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Vermivora_luciae,Lucy's Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,20,80,0,0,0,Ref_29,1,Jessica,0,6.6,Dunning08,1,NA,NA
12678,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Parula_americana,Northern Parula,70,0,0,0,0,0,10,10,10,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,0,20,80,0,0,Ref_29,1,Jessica,0,7.84,Dunning08,1,NA,NA
12680,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Parula_pitiayumi,Tropical Parula,70,0,0,0,0,0,20,0,0,10,Invertebrate,Ref_15,A,Jennifer,0,0,0,0,0,100,0,0,Ref_29,1,Jessica,0,6.82,Dunning08,1,NA,NA
12681,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Parula_superciliosa,Crescent-chested Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,0,100,0,0,0,Ref_29,1,Jessica,0,9,Dunning08,1,NA,NA
12682,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Parula_gutturalis,Flame-throated Warbler,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,20,0,80,0,0,Ref_29,1,Jessica,0,9.5,Dunning08,1,NA,NA
12683,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_petechia,Yellow Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,20,80,0,0,0,Ref_29,1,Jessica,0,10.22,Dunning08,1,NA,NA
12688,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_pensylvanica,Chestnut-sided Warbler,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,20,80,0,0,0,Ref_29,1,Jessica,0,9.29,Dunning08,1,NA,NA
12689,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_magnolia,Magnolia Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,20,80,0,0,0,Ref_29,1,Jessica,0,8.14,Dunning08,1,NA,NA
12690,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_tigrina,Cape May Warbler,60,0,0,0,0,0,20,20,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,0,20,60,20,0,Ref_29,1,Jessica,0,10.04,Dunning08,1,NA,NA
12691,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_caerulescens,Black-throated Blue Warbler,70,0,0,0,0,0,10,10,10,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,40,40,20,0,0,Ref_29,1,Other,0,10.14,Dunning08,1,NA,NA
12692,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_coronata,Yellow-rumped Warbler,70,0,0,0,0,0,10,10,10,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,50,50,0,0,0,Ref_29,1,Jessica,0,11.94,Dunning08,1,NA,NA
12696,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_nigrescens,Black-throated Grey Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,100,0,0,0,0,Ref_29,1,Jessica,0,8.7,Dunning08,1,NA,NA
12697,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_townsendi,Townsend's Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,20,0,80,0,0,Ref_29,1,Jessica,0,8.84,Dunning08,1,NA,NA
12698,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_occidentalis,Hermit Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,0,20,80,0,0,Ref_29,1,Jessica,0,10.4,Dunning08,1,NA,NA
12699,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_virens,Black-throated Green Warbler,60,0,0,0,0,0,20,0,0,20,Invertebrate,Ref_15,A,Jennifer,0,0,0,20,60,20,0,0,Ref_29,1,Jessica,0,8.69,Dunning08,1,NA,NA
12700,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_chrysoparia,Golden-cheeked Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,0,60,40,0,0,Ref_29,1,Jessica,0,9.9,Dunning08,1,NA,NA
12701,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_fusca,Blackburnian Warbler,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,0,20,60,20,0,Ref_29,1,Jessica,0,9.74,Dunning08,1,NA,NA
12702,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_dominica,Yellow-throated Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,0,20,80,0,0,Ref_29,1,Jessica,0,9.69,Dunning08,1,NA,NA
12703,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_graciae,Grace's Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,0,60,40,0,0,Ref_29,1,Jessica,0,8.1,Dunning08,1,NA,NA
12704,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_adelaidae,Adelaide's Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,0,80,20,0,0,Ref_29,1,Jessica,0,6.94,Dunning08,1,NA,NA
12705,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_pityophila,Olive-capped Warbler,90,0,0,0,0,0,0,10,0,0,Invertebrate,Ref_15,B,Jennifer,0,0,0,0,60,40,0,0,Ref_29,1,Jessica,0,8,Dunning08,1,NA,NA
12706,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_pinus,Pine Warbler,70,0,0,0,0,0,10,10,10,0,Invertebrate,Ref_15,A,Jennifer,0,0,20,0,80,0,0,0,Ref_29,1,Jessica,0,11.79,Dunning08,1,NA,NA
12707,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_kirtlandii,Kirtland's Warbler,70,0,0,0,0,0,30,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,20,80,0,0,0,Ref_29,1,Jessica,0,13.94,Dunning08,1,NA,NA
12709,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_discolor,Prairie Warbler,80,0,0,0,0,0,10,10,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,20,60,20,0,0,0,Ref_29,1,Jessica,0,7.64,Dunning08,1,NA,NA
12710,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_vitellina,Vitelline Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,B,Jennifer,0,0,0,100,0,0,0,0,Ref_29,1,Jessica,0,6.7,Dunning08,1,NA,NA
12711,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_palmarum,Palm Warbler,70,0,0,0,0,0,10,10,10,0,Invertebrate,Ref_15,A,Jennifer,0,0,100,0,0,0,0,0,Ref_29,1,Jessica,0,10.3,Dunning08,1,NA,NA
12712,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_castanea,Bay-breasted Warbler,60,0,0,0,0,0,30,10,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,0,100,0,0,0,Ref_29,1,Jessica,0,11.8,Dunning08,1,NA,NA
12713,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_striata,Blackpoll Warbler,70,0,0,0,0,0,10,10,10,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,0,100,0,0,0,Ref_29,1,Jessica,0,11.84,Dunning08,1,NA,NA
12714,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_cerulea,Cerulean Warbler,90,0,0,0,0,0,0,10,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,0,0,70,30,0,Ref_29,1,Jessica,0,9.04,Dunning08,1,NA,NA
12715,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_plumbea,Plumbeous Warbler,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,80,20,0,0,0,Ref_29,1,Jessica,0,10.1,Dunning08,1,NA,NA
12716,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_pharetra,Arrowhead Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,33,33,33,0,0,Ref_29,1,Jessica,0,9.9,Dunning08,1,NA,NA
12717,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Dendroica_angelae,Elfin-woods Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,0,20,80,0,0,Ref_29,1,Jessica,0,7.7,Dunning08,1,NA,NA
12718,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Catharopeza_bishopi,Whistling Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,60,20,20,0,0,Ref_29,1,Jessica,0,15.1,Dunning08,1,NA,NA
12719,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Mniotilta_varia,Black-and-white Warbler,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,20,60,20,0,0,Ref_29,1,Jessica,0,10.9,Dunning08,1,NA,NA
12720,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Setophaga_ruticilla,American Redstart,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,0,80,20,0,0,Ref_29,1,Jessica,0,8.24,Dunning08,1,NA,NA
12721,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Protonotaria_citrea,Prothonotary Warbler,70,0,0,0,0,0,10,10,10,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,20,80,0,0,0,Ref_29,1,Jessica,0,14.3,Dunning08,1,NA,NA
12722,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Helmitheros_vermivorum,Worm-eating Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,30,70,0,0,0,Ref_29,1,Jessica,0,14.16,Dunning08,1,NA,NA
12723,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Limnothlypis_swainsonii,Swainson's Warbler,90,0,10,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,50,50,0,0,0,0,Ref_29,1,Jessica,0,18.9,Dunning08,1,NA,NA
12724,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Seiurus_aurocapilla,Ovenbird,70,0,10,0,0,0,10,0,10,0,Invertebrate,Ref_15,A,Jennifer,0,0,80,20,0,0,0,0,Ref_29,1,Jessica,0,18.8,Dunning08,1,NA,NA
12725,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Seiurus_noveboracensis,Northern Waterthrush,90,0,0,10,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,80,20,0,0,0,0,Ref_29,1,Jessica,0,16.3,Dunning08,1,NA,NA
12727,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Seiurus_motacilla,Louisiana Waterthrush,80,0,10,10,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,50,50,0,0,0,0,Ref_29,1,Jessica,0,19.9,Dunning08,1,NA,NA
12728,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Oporornis_formosus,Kentucky Warbler,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_15,A,Jennifer,0,0,80,20,0,0,0,0,Ref_29,1,Jessica,0,14,Dunning08,1,NA,NA
12729,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Oporornis_agilis,Connecticut Warbler,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,80,20,0,0,0,0,Ref_29,1,Jessica,0,13.3,Dunning08,1,NA,NA
12730,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Oporornis_philadelphia,Mourning Warbler,90,0,0,0,0,0,0,0,0,10,Invertebrate,Ref_15,A,Jennifer,0,0,50,50,0,0,0,0,Ref_29,1,Jessica,0,11.74,Dunning08,1,NA,NA
12731,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Oporornis_tolmiei,MacGillivray's Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,50,50,0,0,0,0,Ref_29,1,Jessica,0,10.4,Dunning08,1,NA,NA
12733,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Geothlypis_trichas,Common Yellowthroat,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,80,20,0,0,0,Ref_29,1,Jessica,0,9.54,Dunning08,1,NA,NA
12735,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Geothlypis_beldingi,Belding's Yellowthroat,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,B,Jennifer,0,0,0,80,20,0,0,0,Ref_29,1,Jessica,0,15.7,Dunning08,1,NA,NA
12736,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Geothlypis_flavovelata,Altamira Yellowthroat,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,B,Jennifer,0,0,33,33,33,0,0,0,Ref_29,1,Jessica,0,10.9,Dunning08,1,NA,NA
12737,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Geothlypis_rostrata,Bahama Yellowthroat,50,0,10,0,0,0,40,0,0,0,Omnivore,Ref_15,A,Jennifer,0,0,0,100,0,0,0,0,Ref_29,1,Jessica,0,16.1,Dunning08,1,NA,NA
12738,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Geothlypis_semiflava,Olive-crowned Yellowthroat,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,B,Jennifer,0,0,0,100,0,0,0,0,Ref_29,1,Jessica,0,17.2,Dunning08,1,NA,NA
12739,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Geothlypis_speciosa,Black-polled Yellowthroat,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,B,Jennifer,0,0,0,100,0,0,0,0,Ref_29,1,Jessica,0,10.8,Dunning08,1,NA,NA
12741,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Geothlypis_nelsoni,Hooded Yellowthroat,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,100,0,0,0,0,Ref_29,1,Jessica,0,11,Dunning08,1,NA,NA
12742,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Geothlypis_aequinoctialis,Masked Yellowthroat,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,100,0,0,0,0,Ref_29,1,Jessica,0,13.1,PrimScale,1,NA,NA
12743,Passeriformes,Passeriformes,Parulidae,New World warblers,171,IOC27,Geothlypis_chiriquensis,Chiriqui Yellowthroat,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,100,0,0,0,0,Ref_29,1,Jessica,0,13.76,PrimScale,1,NA,NA
12744,Passeriformes,Passeriformes,Parulidae,New World warblers,171,IOC27,Geothlypis_auricularis,Black-lored Yellowthroat,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,100,0,0,0,0,Ref_29,1,Jessica,0,13.76,PrimScale,1,NA,NA
12745,Passeriformes,Passeriformes,Parulidae,New World warblers,171,IOC27,Geothlypis_velata,Southern Yellowthroat,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,100,0,0,0,0,Ref_29,1,Jessica,0,13.1,Dunning08,1,NA,NA
12746,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Geothlypis_poliocephala,Grey-crowned Yellowthroat,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,20,80,0,0,0,0,Ref_29,1,Jessica,0,14.6,Dunning08,1,NA,NA
12747,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Microligea_palustris,Green-tailed Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,B,Jennifer,0,0,100,0,0,0,0,0,Ref_29,1,Jessica,0,13.2,Dunning08,1,NA,NA
12748,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Teretistris_fernandinae,Yellow-headed Warbler,90,0,10,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,20,80,0,0,0,Ref_29,1,Jessica,0,9.9,Dunning08,1,NA,NA
12749,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Teretistris_fornsi,Oriente Warbler,80,0,10,0,0,0,10,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,100,0,0,0,0,Ref_29,1,Jessica,0,9.7,Dunning08,1,NA,NA
12750,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Leucopeza_semperi,Semper's Warbler,40,0,0,0,0,0,20,0,30,10,Omnivore,Ref_15,D2,Jennifer,0,0,0,100,0,0,0,0,Ref_29,1,Jessica,0,19.75,PrimScale,1,MarceloR,NA
12751,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Wilsonia_citrina,Hooded Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,100,0,0,0,0,Ref_29,1,Jessica,0,10.54,Dunning08,1,NA,NA
12752,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Wilsonia_pusilla,Wilson's Warbler,80,0,0,0,0,0,10,10,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,20,80,0,0,0,Ref_29,1,Jessica,0,6.96,Dunning08,1,NA,NA
12753,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Wilsonia_canadensis,Canada Warbler,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,60,40,0,0,0,Ref_29,1,Jessica,0,10.04,Dunning08,1,NA,NA
12754,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Cardellina_rubrifrons,Red-faced Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,0,100,0,0,0,Ref_29,1,Jessica,0,8.1,Dunning08,1,NA,NA
12755,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Ergaticus_ruber,Red Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,70,30,0,0,0,Ref_29,1,Jessica,0,8.1,Dunning08,1,NA,NA
12756,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Ergaticus_versicolor,Pink-headed Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,100,0,0,0,0,Ref_29,1,Jessica,0,10,Dunning08,1,NA,NA
12757,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Myioborus_pictus,Painted Redstart,80,0,0,0,0,0,0,20,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,100,0,0,0,0,Ref_29,1,Jessica,0,9.79,Dunning08,1,NA,NA
12758,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Myioborus_miniatus,Slate-throated Redstart,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,0,100,0,0,0,Ref_29,1,Jessica,0,9,Dunning08,1,NA,NA
12759,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Myioborus_castaneocapilla,Tepui Redstart,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,70,30,0,0,0,Ref_29,1,Jessica,0,10.92,Dunning08,1,NA,NA
12760,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Myioborus_pariae,Paria Redstart,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,20,80,0,0,0,Ref_29,1,Jessica,0,17.99,PrimScale,1,MarceloR,NA
12761,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Myioborus_brunniceps,Brown-capped Redstart,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,20,80,0,0,0,Ref_29,1,Jessica,0,9.2,Dunning08,1,NA,NA
12762,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Myioborus_albifacies,White-faced Redstart,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,D1,Jennifer,0,0,0,70,30,0,0,0,Ref_29,1,Jessica,0,15.32,GenAvg,0,NA,NA
12763,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Myioborus_cardonai,Saffron-breasted Redstart,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,D1,Jennifer,0,0,0,70,30,0,0,0,Ref_29,1,Jessica,0,17.99,PrimScale,1,MarceloR,NA
12765,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Myioborus_torquatus,Collared Redstart,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,25,25,25,25,0,Ref_29,1,Jessica,0,10.5,Dunning08,1,NA,NA
12766,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Myioborus_melanocephalus,Spectacled Redstart,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,20,0,80,0,0,Ref_29,1,Jessica,0,11.3,Dunning08,1,NA,NA
12767,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Myioborus_ornatus,Golden-fronted Redstart,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,0,100,0,0,0,Ref_29,1,Jessica,0,11.7,Dunning08,1,NA,NA
12768,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Myioborus_albifrons,White-fronted Redstart,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,0,20,80,0,0,Ref_29,1,Jessica,0,19.75,PrimScale,1,MarceloR,NA
12769,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Myioborus_flavivertex,Yellow-crowned Redstart,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,0,60,40,0,0,Ref_29,1,Jessica,0,17.99,PrimScale,1,MarceloR,NA
12770,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Euthlypis_lachrymosa,Fan-tailed Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,50,50,0,0,0,0,Ref_29,1,Jessica,0,25.6,Dunning08,1,NA,NA
12771,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Basileuterus_fraseri,Grey-and-gold Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,20,80,0,0,0,Ref_29,1,Jessica,0,11.6,Dunning08,1,NA,NA
12772,Passeriformes,Passeriformes,Parulidae,New World warblers,171,BL3,Basileuterus_bivittatus,Two-banded Warbler,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_15,A,Jennifer,0,0,0,20,80,0,0,0,Ref_29,1,Jessica,0,14.6,Dunning08,1,NA,NA
