study,TITLE,AUTHORS,YEAR,JOURNAL,health,condition,toxtype,ptype,stress2,SAMPLE_SIZE,EFFECT_DIRECTION,pval,r,yi,vi,rlower,rupper,yir,ott_id,host.species,host.class,aqterr,parasite2,close,nonclose,vector,intermediate,routes,mroute,mlat,mlon,udiff_1000,udiff_10000,uchange_1000,uchange_10000,umean_1000,umean_10000,COUNTRY,HFPm,gdpbill,compdist
2551,"Monitoring pollution in River Mureş, Romania, part II: Metal accumulation and histopathology in fish",Triebskorn et al.,2010,Environmental Monitoring and Assessment,toxicants,NA,metal,NA,NA,12,-1,NA,-0.608048134,-0.705818671,0.111111111,-0.876193453,-0.052449169,-0.608048134,458403,Squalius_cephalus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,46.1297825,21.4309045,10.03971539,6.054500627,5.133333333,5.820578757,9.154749759,14.85585386,Romania,13.82,167.4,59420
2551,"Monitoring pollution in River Mureş, Romania, part II: Metal accumulation and histopathology in fish",Triebskorn et al.,2008,Environmental Monitoring and Assessment,toxicants,NA,metal,NA,NA,12,-1,NA,-0.116158331,-0.11668503400000001,0.111111111,-0.64693315,0.490437546,-0.116158331,1082318,Chondrostoma_nasus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,46.1297825,21.4309045,10.03971539,6.054500627,5.133333333,5.820578757,9.154749759,14.85585386,Romania,13.82,167.4,59420
2551,"Monitoring pollution in River Mureş, Romania, part II: Metal accumulation and histopathology in fish",Triebskorn et al.,2008,Environmental Monitoring and Assessment,toxicants,NA,metal,NA,NA,12,1,NA,0.082715575,0.082904996,0.111111111,-0.515664968,0.626859781,0.082715575,1082318,Chondrostoma_nasus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,46.1297825,21.4309045,10.03971539,6.054500627,5.133333333,5.820578757,9.154749759,14.85585386,Romania,13.82,167.4,59420
2551,"Monitoring pollution in River Mureş, Romania, part II: Metal accumulation and histopathology in fish",Triebskorn et al.,2010,Environmental Monitoring and Assessment,toxicants,NA,metal,NA,NA,12,-1,NA,-0.122959804,-0.123585168,0.111111111,-0.650927528,0.485179385,-0.122959804,458403,Squalius_cephalus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,46.1297825,21.4309045,10.03971539,6.054500627,5.133333333,5.820578757,9.154749759,14.85585386,Romania,13.82,167.4,59420
2551,"Monitoring pollution in River Mureş, Romania, part II: Metal accumulation and histopathology in fish",Triebskorn et al.,2008,Environmental Monitoring and Assessment,toxicants,NA,metal,NA,NA,12,-1,NA,-0.346142262,-0.361054198,0.111111111,-0.767565718,0.284220142,-0.346142262,1082318,Chondrostoma_nasus,fish,aquatic,NA,NA,NA,NA,NA,NA,NA,46.1297825,21.4309045,10.03971539,6.054500627,5.133333333,5.820578757,9.154749759,14.85585386,Romania,13.82,167.4,59420
2856,"Perfluoroalkyl acids in subarctic wild male mink (Neovison vison) in relation to age, season and geographical area",Persson et al.,2013,Environment International,toxicants,NA,nonmetal,NA,NA,50,1,NA,0.16845765,0.17007884,0.021276596,-0.115296289,0.426793123,0.16845765,310482,Neovison_vison,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,59.748599,14.1869275,0,0,0,0,NA,NA,Sweden,6.46,219.7,780410
2856,"Perfluoroalkyl acids in subarctic wild male mink (Neovison vison) in relation to age, season and geographical area",Persson et al.,2013,Environment International,toxicants,NA,nonmetal,NA,NA,42,0,1,0,0,0.025641026,-0.303931361,0.303931361,0,310482,Neovison_vison,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,62.0487235,17.143725,0,0,0,0,NA,NA,Sweden,6.46,219.7,780410
2856,"Perfluoroalkyl acids in subarctic wild male mink (Neovison vison) in relation to age, season and geographical area",Persson et al.,2013,Environment International,toxicants,NA,nonmetal,NA,NA,29,0,1,0,0,0.038461538,-0.366505678,0.366505678,0,310482,Neovison_vison,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,62.0487235,17.143725,0,0,0,0,NA,NA,Sweden,6.46,219.7,780410
2856,"Perfluoroalkyl acids in subarctic wild male mink (Neovison vison) in relation to age, season and geographical area",Persson et al.,2013,Environment International,toxicants,NA,nonmetal,NA,NA,48,-1,NA,-0.092501694,-0.092766889,0.022222222,-0.366990795,0.196805635,-0.092501694,310482,Neovison_vison,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,62.0487235,17.143725,0,0,0,0,NA,NA,Sweden,6.46,219.7,780410
2856,"Perfluoroalkyl acids in subarctic wild male mink (Neovison vison) in relation to age, season and geographical area",Persson et al.,2013,Environment International,toxicants,NA,nonmetal,NA,NA,26,-1,NA,-0.08647485,-0.086691373,0.043478261,-0.458469793,0.311304611,-0.08647485,310482,Neovison_vison,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,62.0487235,17.143725,0,0,0,0,NA,NA,Sweden,6.46,219.7,780410
2856,"Perfluoroalkyl acids in subarctic wild male mink (Neovison vison) in relation to age, season and geographical area",Persson et al.,2013,Environment International,toxicants,NA,nonmetal,NA,NA,50,1,NA,0.160347986,0.161743845,0.021276596,-0.123512399,0.41995219,0.160347986,310482,Neovison_vison,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,59.748599,14.1869275,0,0,0,0,NA,NA,Sweden,6.46,219.7,780410
2856,"Perfluoroalkyl acids in subarctic wild male mink (Neovison vison) in relation to age, season and geographical area",Persson et al.,2013,Environment International,toxicants,NA,nonmetal,NA,NA,28,1,NA,0.344985391,0.359740445,0.04,-0.032241173,0.636181842,0.344985391,310482,Neovison_vison,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,62.0487235,17.143725,0,0,0,0,NA,NA,Sweden,6.46,219.7,780410
2856,"Perfluoroalkyl acids in subarctic wild male mink (Neovison vison) in relation to age, season and geographical area",Persson et al.,2013,Environment International,toxicants,NA,nonmetal,NA,NA,49,-1,NA,-0.491649751,-0.538233663,0.02173913,-0.678977536,-0.244216098,-0.491649751,310482,Neovison_vison,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,62.0487235,17.143725,0,0,0,0,NA,NA,Sweden,6.46,219.7,780410
2856,"Perfluoroalkyl acids in subarctic wild male mink (Neovison vison) in relation to age, season and geographical area",Persson et al.,2013,Environment International,toxicants,NA,nonmetal,NA,NA,49,-1,NA,-0.173192552,-0.174956076,0.02173913,-0.433287534,0.113533233,-0.173192552,310482,Neovison_vison,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,59.748599,14.1869275,0,0,0,0,NA,NA,Sweden,6.46,219.7,780410
2856,"Perfluoroalkyl acids in subarctic wild male mink (Neovison vison) in relation to age, season and geographical area",Persson et al.,2013,Environment International,toxicants,NA,nonmetal,NA,NA,41,1,NA,0.432987463,0.463567632,0.026315789,0.144598856,0.653575861,0.432987463,310482,Neovison_vison,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,62.0487235,17.143725,0,0,0,0,NA,NA,Sweden,6.46,219.7,780410
2856,"Perfluoroalkyl acids in subarctic wild male mink (Neovison vison) in relation to age, season and geographical area",Persson et al.,2013,Environment International,toxicants,NA,nonmetal,NA,NA,29,-1,NA,-0.124962733,-0.125619356,0.038461538,-0.469945135,0.253136482,-0.124962733,310482,Neovison_vison,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,59.748599,14.1869275,0,0,0,0,NA,NA,Sweden,6.46,219.7,780410
2856,"Perfluoroalkyl acids in subarctic wild male mink (Neovison vison) in relation to age, season and geographical area",Persson et al.,2013,Environment International,toxicants,NA,nonmetal,NA,NA,49,-1,NA,-0.351410704,-0.367052301,0.02173913,-0.575717484,-0.077913144,-0.351410704,310482,Neovison_vison,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,62.0487235,17.143725,0,0,0,0,NA,NA,Sweden,6.46,219.7,780410
2856,"Perfluoroalkyl acids in subarctic wild male mink (Neovison vison) in relation to age, season and geographical area",Persson et al.,2013,Environment International,toxicants,NA,nonmetal,NA,NA,47,1,NA,0.543748795,0.609462737,0.022727273,0.304059907,0.71869398,0.543748795,310482,Neovison_vison,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,59.748599,14.1869275,0,0,0,0,NA,NA,Sweden,6.46,219.7,780410
2856,"Perfluoroalkyl acids in subarctic wild male mink (Neovison vison) in relation to age, season and geographical area",Persson et al.,2013,Environment International,toxicants,NA,nonmetal,NA,NA,46,-1,NA,-0.523024663,-0.580494381,0.023255814,-0.706111634,-0.274387743,-0.523024663,310482,Neovison_vison,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,59.748599,14.1869275,0,0,0,0,NA,NA,Sweden,6.46,219.7,780410
2856,"Perfluoroalkyl acids in subarctic wild male mink (Neovison vison) in relation to age, season and geographical area",Persson et al.,2013,Environment International,toxicants,NA,nonmetal,NA,NA,44,1,NA,0.354073397,0.37009339,0.024390244,0.06391121,0.589035829,0.354073397,310482,Neovison_vison,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,62.0487235,17.143725,0,0,0,0,NA,NA,Sweden,6.46,219.7,780410
2856,"Perfluoroalkyl acids in subarctic wild male mink (Neovison vison) in relation to age, season and geographical area",Persson et al.,2013,Environment International,toxicants,NA,nonmetal,NA,NA,29,-1,NA,-0.357460972,-0.373971871,0.038461538,-0.640105485,0.010408315,-0.357460972,310482,Neovison_vison,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,59.748599,14.1869275,0,0,0,0,NA,NA,Sweden,6.46,219.7,780410
2856,"Perfluoroalkyl acids in subarctic wild male mink (Neovison vison) in relation to age, season and geographical area",Persson et al.,2013,Environment International,toxicants,NA,nonmetal,NA,NA,30,1,NA,0.24995562,0.255365474,0.037037037,-0.121230575,0.55981295,0.24995562,310482,Neovison_vison,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,59.748599,14.1869275,0,0,0,0,NA,NA,Sweden,6.46,219.7,780410
2856,"Perfluoroalkyl acids in subarctic wild male mink (Neovison vison) in relation to age, season and geographical area",Persson et al.,2013,Environment International,toxicants,NA,nonmetal,NA,NA,41,-1,NA,-0.209542444,-0.21269273,0.026315789,-0.485870824,0.10486843,-0.209542444,310482,Neovison_vison,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,59.748599,14.1869275,0,0,0,0,NA,NA,Sweden,6.46,219.7,780410
308,Anthropogenic impacts on yellow-spotted river turtle podocnemis unifilis (reptilia: podocnemididae) from the brazilian amazon,Arraes et al.,2016,Acta Biologica Colombiana,condition,Qualitative,NA,NA,NA,138,-1,NA,-0.061822447,-0.061901391,0.007407407,-0.226586458,0.106381398,-0.061822447,528625,Podocnemis_unifilis,herpetofauna,aquatic,NA,NA,NA,NA,NA,NA,NA,0.7308565,-51.4606365,0.052482205,0.534966571,0,0,0.428138103,0.428138103,Brazil,5.15,1700,13309
308,Anthropogenic impacts on yellow-spotted river turtle podocnemis unifilis (reptilia: podocnemididae) from the brazilian amazon,Arraes et al.,2016,Acta Biologica Colombiana,condition,Raw,NA,NA,NA,138,-1,NA,-0.06521921,-0.065311918,0.007407407,-0.229819373,0.103008256,-0.06521921,528625,Podocnemis_unifilis,herpetofauna,aquatic,NA,NA,NA,NA,NA,NA,NA,0.7308565,-51.4606365,0.052482205,0.534966571,0,0,0.428138103,0.428138103,Brazil,5.15,1700,13309
316,"Anticoagulant rodenticides in urban bobcats: exposure, risk factors and potential effects based on a 16-year study",Serieys et al.,2015,Ecotoxicology,toxicants,NA,nonmetal,NA,NA,304,-1,0.039,-0.266256862,-0.272830728,0.003322259,-0.367734823,-0.1585123,-0.266256862,507545,Lynx_rufus,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,34.271505,-118.7437415,0,0,0,0,NA,NA,United States of America,6.86,14400,175842
316,"Anticoagulant rodenticides in urban bobcats: exposure, risk factors and potential effects based on a 16-year study",Serieys et al.,2015,Ecotoxicology,toxicants,NA,nonmetal,NA,NA,304,-1,0.009,-0.593855215,-0.683600658,0.003322259,-0.662115461,-0.515821958,-0.593855215,507545,Lynx_rufus,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,34.271505,-118.7437415,0,0,0,0,NA,NA,United States of America,6.86,14400,175842
3260,Rickettsial infection in Ixodes ricinus ticks in urban and natural habitats of Slovakia,Spitalska et al.,2014,Ticks and Tick-borne Diseases,parasites,NA,NA,Prevalence,NA,1810,-1,0.3811,-0.02742141,-0.027428286,5.53403e-4,-0.073403253,0.01867677,-0.02742141,493144,Ixodes_ricinus,invertebrates,terrestrial,Microparasite,0,1,1,0,2,multiple,48.6156295,17.967683,5.613477898,4.54006968,3.85,3.527866232,12.1312434,12.2926206,Slovakia,14.46,88.7,242763
3379,Short-range clinal variation in the prevalence of a sexually transmitted fungus associated with urbanisation,Welch et al.,2001,Ecological Entomology,parasites,NA,NA,Prevalence,NA,13,-1,NA,-0.94,-1.738049345,0.1,-0.98225152,-0.806960853,-0.94,965949,Adalia_bipunctata,invertebrates,terrestrial,Microparasite,1,0,0,0,1,single,51.3698,-0.2301,0,0,0,0,NA,NA,United Kingdom,23.09,1100,53983
3406,"Snapping Turtles (Chelydra serpentina) as Bioindicators in Canadian Areas of Concern in the Great Lakes Basin. 1. Polybrominated Diphenyl Ethers, Polychlorinated Biphenyls, and Organochlorine Pesticides in Eggs",de Solla et al.,2007,Environ. Sci. Technol,toxicants,NA,nonmetal,NA,NA,148,-1,0.0016,-0.78166489,-1.049636226,0.006896552,-0.837398677,-0.709844359,-0.78166489,587311,Chelydra_serpentina,herpetofauna,aquatic,NA,NA,NA,NA,NA,NA,NA,44.6613295,-79.1124495,-1.309785745,-2.330133776,1.099999984,0.697784812,3.717194993,3.729378538,Canada,1.1,1400,302150
3406,"Snapping Turtles (Chelydra serpentina) as Bioindicators in Canadian Areas of Concern in the Great Lakes Basin. 1. Polybrominated Diphenyl Ethers, Polychlorinated Biphenyls, and Organochlorine Pesticides in Eggs",de Solla et al.,2007,Environ. Sci. Technol,toxicants,NA,nonmetal,NA,NA,148,-1,0.0132,-0.642650761,-0.762676484,0.006896552,-0.72846202,-0.53698576,-0.642650761,587311,Chelydra_serpentina,herpetofauna,aquatic,NA,NA,NA,NA,NA,NA,NA,44.6613295,-79.1124495,-1.309785745,-2.330133776,1.099999984,0.697784812,3.717194993,3.729378538,Canada,1.1,1400,302150
3605,Temporal and Spatial Trends of Perfluorinated Compounds in Juvenile Loggerhead Sea Turtles (Caretta caretta) along the East Coast of the United States,O'Connell et al.,2010,Environ. Sci. Technol,toxicants,NA,nonmetal,NA,NA,59,-1,0.04,-0.9,-1.47221949,0.017857143,-0.939542185,-0.836771941,-0.9,392505,Caretta_caretta,herpetofauna,aquatic,NA,NA,NA,NA,NA,NA,NA,29.895834,-78.524112,-1.289069116,-2.48238543,0,0,1.215311304,1.241192715,United States of America,6.86,14400,1357876
3605,Temporal and Spatial Trends of Perfluorinated Compounds in Juvenile Loggerhead Sea Turtles (Caretta caretta) along the East Coast of the United States,O'Connell et al.,2010,Environ. Sci. Technol,toxicants,NA,nonmetal,NA,NA,59,-1,0.06,-0.866025404,-1.316957897,0.017857143,-0.918425096,-0.783760677,-0.866025404,392505,Caretta_caretta,herpetofauna,aquatic,NA,NA,NA,NA,NA,NA,NA,29.895834,-78.524112,-1.289069116,-2.48238543,0,0,1.215311304,1.241192715,United States of America,6.86,14400,1357876
3730,"the influence of agricultural and urban contamination on leech infestation of freshwater turtles, phrynops geoffroanus, taken from two areas of the uberabinha river",Brites & Rantin,2004,Environmental Monitoring and Assessment,parasites,NA,NA,Prevalence,NA,58,-1,0.08013,-0.413742734,-0.440118588,0.018181818,-0.607153255,-0.174047016,-0.413742734,460709,Phrynops_geoffroanus,herpetofauna,aquatic,Microparasite,NA,NA,NA,NA,NA,NA,-18.919,-48.302,0.4,0.208974359,1.1,-1.147596154,3.182692308,2.08974359,Brazil,5.15,1700,0
3788,the presence and impact of environmental lead in passerine birds along an urban to rural land use gradient,Roux & Marra,2007,Archives of Environmental Contamination and Toxicology,toxicants,NA,metal,NA,NA,14,-1,NA,-0.444128828,-0.477362484,0.090909091,-0.78882512,0.113102876,-0.444128828,1036137,Thryothorus_ludovicianus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States of America,6.86,14400,NA
3788,the presence and impact of environmental lead in passerine birds along an urban to rural land use gradient,Roux & Marra,2007,Archives of Environmental Contamination and Toxicology,toxicants,NA,metal,NA,NA,120,-1,NA,-0.509106233,-0.561522556,0.008547009,-0.630786487,-0.362988655,-0.509106233,745175,Passer_domesticus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States of America,6.86,14400,NA
3788,the presence and impact of environmental lead in passerine birds along an urban to rural land use gradient,Roux & Marra,2007,Archives of Environmental Contamination and Toxicology,toxicants,NA,metal,NA,NA,22,-1,NA,-0.696812042,-0.861076782,0.052631579,-0.864458328,-0.389686378,-0.696812042,265548,Melospiza_melodia,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States of America,6.86,14400,NA
3788,the presence and impact of environmental lead in passerine birds along an urban to rural land use gradient,Roux & Marra,2007,Archives of Environmental Contamination and Toxicology,toxicants,NA,metal,NA,NA,59,-1,NA,-0.450745008,-0.485634851,0.017857143,-0.633682681,-0.220064268,-0.450745008,307364,Cardinalis_cardinalis,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States of America,6.86,14400,NA
3788,the presence and impact of environmental lead in passerine birds along an urban to rural land use gradient,Roux & Marra,2007,Archives of Environmental Contamination and Toxicology,toxicants,NA,metal,NA,NA,109,-1,NA,-0.492771045,-0.539713473,0.009433962,-0.623115516,-0.335794477,-0.492771045,658838,Dumetella_carolinensis,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States of America,6.86,14400,NA
3788,the presence and impact of environmental lead in passerine birds along an urban to rural land use gradient,Roux & Marra,2007,Archives of Environmental Contamination and Toxicology,toxicants,NA,metal,NA,NA,14,-1,NA,-0.68403818,-0.836664242,0.090909091,-0.891176926,-0.240884481,-0.68403818,571310,Mimus_polyglottos,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States of America,6.86,14400,NA
3788,the presence and impact of environmental lead in passerine birds along an urban to rural land use gradient,Roux & Marra,2007,Archives of Environmental Contamination and Toxicology,toxicants,NA,metal,NA,NA,51,-1,NA,-0.611285316,-0.710970928,0.020833333,-0.759006552,-0.403710881,-0.611285316,96291,Turdus_migratorius,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States of America,6.86,14400,NA
3913,"Trace metal and biomarker levels in tissues of Argopecten purpuratus in the north of Chile, and the potential use of this species as a bioindicator of metallic stress",Zapata et al.,2012,Aquatic Living Resources,stress,NA,NA,NA,other,60,-1,NA,-0.230243291,-0.234446362,0.01754386,-0.457424894,0.025151904,-0.230243291,316078,Argopecten_purpuratus,invertebrates,aquatic,NA,NA,NA,NA,NA,NA,NA,-23.466667,-70.45,0,0,0,0,NA,NA,Chile,4.45,172,11132
3913,"Trace metal and biomarker levels in tissues of Argopecten purpuratus in the north of Chile, and the potential use of this species as a bioindicator of metallic stress",Zapata et al.,2012,Aquatic Living Resources,toxicants,NA,metal,NA,NA,60,-1,NA,-0.253988613,-0.259671888,0.01754386,-0.477140617,-6.83e-5,-0.253988613,316078,Argopecten_purpuratus,invertebrates,aquatic,NA,NA,NA,NA,NA,NA,NA,-23.466667,-70.45,0,0,0,0,NA,NA,Chile,4.45,172,11132
3913,"Trace metal and biomarker levels in tissues of Argopecten purpuratus in the north of Chile, and the potential use of this species as a bioindicator of metallic stress",Zapata et al.,2012,Aquatic Living Resources,stress,NA,NA,NA,other,60,-1,NA,-0.347421246,-0.362508014,0.01754386,-0.552596526,-0.102542745,-0.347421246,316078,Argopecten_purpuratus,invertebrates,aquatic,NA,NA,NA,NA,NA,NA,NA,-23.466667,-70.45,0,0,0,0,NA,NA,Chile,4.45,172,11132
